⸮⸮x\҈⸮⸮⸮⸮4QIQJº뼨V⸮⸮n⸮ы⸮⸮⸮⸮⸮⸮⸮⸮⸮⸮!XInitializing I2C MPU...
Testing MPU connection...
MPU6050 connection successful
Initializing DMP...
>......>......
//         X Accel  Y Accel  Z Accel   X Gyro   Y Gyro   Z Gyro
// OFFSETS 906.00000,  -307.00000,  1282.00000,  61.00000,  -5.00000,  15.00000
Enabling DMP...
Enabling interrupt detection (Arduino external interrupt 0)...
DMP ready! Waiting for first interrupt...
Initializing altimeter...
Testing altimeter connection...
BMP085 connection successful
ypr	-15.95	7.19	-0.12
T/P/A	24.20	98683.00	222
ypr	-15.96	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-15.96	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.96	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98680.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.18	-0.11
T/P/A	24.20	98688.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.18	-0.11
T/P/A	24.20	98688.00	221
ypr	-15.97	7.18	-0.11
T/P/A	24.20	98690.00	221
ypr	-15.97	7.17	-0.11
T/P/A	24.20	98690.00	221
ypr	-15.96	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.16	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-15.97	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-15.97	7.17	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-15.96	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98682.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98685.00	222
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98698.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98696.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-15.97	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-15.97	7.18	-0.13
T/P/A	24.20	98691.00	221
ypr	-15.97	7.18	-0.13
T/P/A	24.20	98696.00	221
ypr	-15.97	7.18	-0.13
T/P/A	24.20	98692.00	221
ypr	-15.97	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-15.98	7.18	-0.13
T/P/A	24.20	98683.00	222
ypr	-15.98	7.19	-0.12
T/P/A	24.20	98692.00	221
ypr	-15.98	7.18	-0.12
T/P/A	24.20	98683.00	222
ypr	-15.98	7.18	-0.13
T/P/A	24.20	98679.00	222
ypr	-15.98	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-15.98	7.18	-0.13
T/P/A	24.20	98686.00	222
ypr	-15.98	7.18	-0.13
T/P/A	24.20	98685.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-15.98	7.18	-0.13
T/P/A	24.20	98679.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98678.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98683.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98682.00	222
ypr	-15.99	7.18	-0.11
T/P/A	24.20	98687.00	221
ypr	-15.99	7.18	-0.11
T/P/A	24.20	98690.00	221
ypr	-15.99	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.00	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98695.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.00	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.00	7.19	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.00	7.19	-0.11
T/P/A	24.20	98693.00	221
ypr	-16.00	7.19	-0.11
T/P/A	24.20	98682.00	222
ypr	-16.00	7.19	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.00	7.18	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.00	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.00	7.19	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.00	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.00	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.00	7.19	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.01	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.01	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98689.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98693.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98693.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98694.00	221
ypr	-16.01	7.18	-0.13
T/P/A	24.20	98693.00	221
ypr	-16.02	7.18	-0.13
T/P/A	24.20	98694.00	221
ypr	-16.02	7.18	-0.13
T/P/A	24.20	98682.00	222
ypr	-16.02	7.18	-0.13
T/P/A	24.20	98687.00	221
ypr	-16.02	7.19	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.02	7.19	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.02	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.02	7.19	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.02	7.19	-0.11
T/P/A	24.20	98684.00	222
ypr	-16.02	7.18	-0.13
T/P/A	24.20	98689.00	221
ypr	-16.03	7.18	-0.13
T/P/A	24.20	98687.00	221
ypr	-16.03	7.18	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.03	7.18	-0.13
T/P/A	24.20	98681.00	222
ypr	-16.03	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.03	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.04	7.19	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.04	7.18	-0.13
T/P/A	24.20	98693.00	221
ypr	-16.04	7.19	-0.13
T/P/A	24.20	98692.00	221
ypr	-16.04	7.19	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.04	7.18	-0.13
T/P/A	24.20	98686.00	222
ypr	-16.04	7.19	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.04	7.19	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.05	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.05	7.18	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.06	7.18	-0.08
T/P/A	24.20	98688.00	221
ypr	-16.05	7.18	-0.10
T/P/A	24.20	98682.00	222
ypr	-16.06	7.18	-0.08
T/P/A	24.20	98687.00	221
ypr	-16.06	7.18	-0.08
T/P/A	24.20	98688.00	221
ypr	-16.06	7.18	-0.09
T/P/A	24.20	98686.00	222
ypr	-16.05	7.17	-0.08
T/P/A	24.20	98682.00	222
ypr	-16.05	7.16	-0.08
T/P/A	24.20	98679.00	222
ypr	-16.05	7.17	-0.06
T/P/A	24.20	98682.00	222
ypr	-16.05	7.16	-0.07
T/P/A	24.20	98681.00	222
ypr	-16.05	7.16	-0.06
T/P/A	24.20	98686.00	222
ypr	-16.05	7.16	-0.05
T/P/A	24.20	98685.00	222
ypr	-16.05	7.16	-0.07
T/P/A	24.20	98690.00	221
ypr	-16.05	7.17	-0.04
T/P/A	24.20	98692.00	221
ypr	-16.05	7.16	-0.07
T/P/A	24.20	98691.00	221
ypr	-16.05	7.16	-0.08
T/P/A	24.20	98688.00	221
ypr	-16.05	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.06	7.18	-0.11
T/P/A	24.20	98684.00	222
ypr	-16.06	7.19	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.06	7.18	-0.09
T/P/A	24.20	98686.00	222
ypr	-16.06	7.18	-0.10
T/P/A	24.20	98692.00	221
ypr	-16.06	7.18	-0.10
T/P/A	24.20	98683.00	222
ypr	-16.06	7.19	-0.11
T/P/A	24.20	98680.00	222
ypr	-16.06	7.19	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.06	7.18	-0.11
T/P/A	24.20	98681.00	222
ypr	-16.06	7.18	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.06	7.18	-0.11
T/P/A	24.20	98685.00	222
ypr	-16.06	7.18	-0.11
T/P/A	24.20	98684.00	222
ypr	-16.06	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.06	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.07	7.17	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.07	7.17	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.07	7.16	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.07	7.16	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.07	7.17	-0.11
T/P/A	24.20	98694.00	221
ypr	-16.07	7.17	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98678.00	222
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.07	7.19	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.07	7.18	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.07	7.18	-0.12
T/P/A	24.20	98698.00	221
ypr	-16.08	7.18	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.08	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.08	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.08	7.17	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.08	7.17	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.08	7.18	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.08	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.08	7.18	-0.12
T/P/A	24.20	98695.00	221
ypr	-16.08	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.08	7.19	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.09	7.19	-0.11
T/P/A	24.20	98694.00	221
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98688.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98690.00	221
ypr	-16.08	7.18	-0.10
T/P/A	24.20	98690.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98686.00	222
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98689.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98692.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98688.00	221
ypr	-16.08	7.19	-0.10
T/P/A	24.20	98691.00	221
ypr	-16.09	7.19	-0.10
T/P/A	24.20	98690.00	221
ypr	-16.09	7.19	-0.10
T/P/A	24.20	98688.00	221
ypr	-16.09	7.19	-0.10
T/P/A	24.20	98686.00	222
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98695.00	221
ypr	-16.08	7.19	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.08	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.09	7.19	-0.12
T/P/A	24.20	98696.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.09	7.18	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.10	7.18	-0.13
T/P/A	24.20	98687.00	221
ypr	-16.10	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.10	7.18	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.10	7.18	-0.13
T/P/A	24.20	98683.00	222
ypr	-16.12	7.19	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.13	7.18	-0.10
T/P/A	24.20	98686.00	222
ypr	-16.12	7.18	-0.07
T/P/A	24.20	98686.00	222
ypr	-16.13	7.18	-0.09
T/P/A	24.20	98683.00	222
ypr	-16.13	7.18	-0.09
T/P/A	24.20	98682.00	222
ypr	-16.12	7.17	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.12	7.17	-0.10
T/P/A	24.20	98684.00	222
ypr	-16.12	7.17	-0.10
T/P/A	24.20	98688.00	221
ypr	-16.12	7.17	-0.10
T/P/A	24.20	98687.00	221
ypr	-16.12	7.17	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.12	7.18	-0.11
T/P/A	24.20	98694.00	221
ypr	-16.12	7.17	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.12	7.18	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.12	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.12	7.18	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.12	7.17	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.12	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.12	7.18	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.12	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.12	7.17	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.13	7.17	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.13	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.13	7.17	-0.12
T/P/A	24.20	98689.00	221
ypr	-16.13	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.13	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.13	7.18	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.13	7.17	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.13	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98692.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98693.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.14	7.17	-0.13
T/P/A	24.20	98694.00	221
ypr	-16.14	7.18	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.14	7.17	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.15	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.15	7.18	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.14	7.18	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98684.00	222
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98683.00	222
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98690.00	221
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98687.00	221
ypr	-16.14	7.17	-0.11
T/P/A	24.20	98691.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98695.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98685.00	222
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.14	7.19	-0.11
T/P/A	24.20	98694.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98692.00	221
ypr	-16.14	7.18	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.15	7.17	-0.11
T/P/A	24.20	98687.00	221
ypr	-16.14	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.15	7.17	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.15	7.17	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.15	7.18	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.15	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.15	7.17	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.15	7.17	-0.11
T/P/A	24.20	98688.00	221
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98682.00	222
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98683.00	222
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98679.00	222
ypr	-16.16	7.17	-0.11
T/P/A	24.20	98680.00	222
ypr	-16.16	7.17	-0.12
T/P/A	24.20	98679.00	222
ypr	-16.17	7.16	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.16	7.16	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.16	7.17	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98678.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98691.00	221
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.17	7.17	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.17	7.17	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.17	7.16	-0.13
T/P/A	24.20	98681.00	222
ypr	-16.17	7.16	-0.13
T/P/A	24.20	98675.00	223
ypr	-16.17	7.16	-0.13
T/P/A	24.20	98686.00	222
ypr	-16.17	7.16	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.17	7.16	-0.13
T/P/A	24.20	98689.00	221
ypr	-16.17	7.16	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98694.00	221
ypr	-16.17	7.17	-0.12
T/P/A	24.20	98685.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98676.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98678.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98680.00	222
ypr	-16.17	7.17	-0.11
T/P/A	24.20	98678.00	222
ypr	-16.17	7.17	-0.11
T/P/A	24.20	98678.00	222
ypr	-16.17	7.17	-0.11
T/P/A	24.20	98686.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98685.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98680.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98683.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98690.00	221
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98684.00	222
ypr	-16.17	7.18	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98682.00	222
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98681.00	222
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98681.00	222
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.17	7.19	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98686.00	222
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98688.00	221
ypr	-16.17	7.19	-0.12
T/P/A	24.20	98693.00	221
ypr	-16.17	7.19	-0.14
T/P/A	24.20	98691.00	221
ypr	-16.17	7.19	-0.11
T/P/A	24.20	98689.00	221
ypr	-16.18	7.18	-0.07
T/P/A	24.20	98682.00	222
ypr	-16.19	7.18	-0.05
T/P/A	24.20	98690.00	221
ypr	-16.19	7.19	-0.08
T/P/A	24.20	98692.00	221
ypr	-16.19	7.19	-0.09
T/P/A	24.20	98691.00	221
ypr	-16.19	7.19	-0.11
T/P/A	24.20	98692.00	221
ypr	-16.21	7.20	-0.10
T/P/A	24.20	98692.00	221
ypr	-16.20	7.22	-0.14
T/P/A	24.20	98696.00	221
ypr	-16.20	7.21	-0.14
T/P/A	24.20	98693.00	221
ypr	-16.20	7.21	-0.14
T/P/A	24.20	98692.00	221
ypr	-16.20	7.21	-0.13
T/P/A	24.20	98682.00	222
ypr	-16.20	7.20	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.20	7.20	-0.15
T/P/A	24.20	98685.00	222
ypr	-16.20	7.20	-0.15
T/P/A	24.20	98685.00	222
ypr	-16.20	7.20	-0.14
T/P/A	24.20	98692.00	221
ypr	-16.20	7.20	-0.15
T/P/A	24.20	98692.00	221
ypr	-16.19	7.20	-0.15
T/P/A	24.20	98696.00	221
ypr	-16.19	7.19	-0.14
T/P/A	24.20	98693.00	221
ypr	-16.19	7.19	-0.15
T/P/A	24.20	98690.00	221
ypr	-16.19	7.20	-0.14
T/P/A	24.20	98684.00	222
ypr	-16.20	7.20	-0.15
T/P/A	24.20	98691.00	221
ypr	-16.20	7.20	-0.14
T/P/A	24.20	98684.00	222
ypr	-16.19	7.19	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.19	7.19	-0.14
T/P/A	24.20	98688.00	221
ypr	-16.20	7.19	-0.14
T/P/A	24.20	98695.00	221
ypr	-16.20	7.20	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.20	7.20	-0.13
T/P/A	24.20	98685.00	222
ypr	-16.20	7.19	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.20	7.19	-0.14
T/P/A	24.20	98686.00	222
ypr	-16.20	7.19	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.20	7.19	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.20	7.19	-0.12
T/P/A	24.20	98687.00	221
ypr	-16.20	7.20	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.20	7.20	-0.14
T/P/A	24.20	98690.00	221
ypr	-16.20	7.20	-0.13
T/P/A	24.20	98691.00	221
ypr	-16.20	7.19	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.20	7.20	-0.14
T/P/A	24.20	98690.00	221
ypr	-16.21	7.19	-0.13
T/P/A	24.20	98688.00	221
ypr	-16.20	7.21	-0.14
T/P/A	24.20	98690.00	221
ypr	-16.21	7.20	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.21	7.20	-0.13
T/P/A	24.20	98690.00	221
ypr	-16.21	7.20	-0.13
T/P/A	24.20	98684.00	222
ypr	-16.22	7.20	-0.15
T/P/A	24.20	98694.00	221
ypr	-16.21	7.20	-0.14
T/P/A	24.20	98694.00	221
ypr	-16.21	7.20	-0.15
T/P/A	24.20	98688.00	221
ypr	-16.21	7.21	-0.15
T/P/A	24.20	98689.00	221
ypr	-16.21	7.20	-0.14
T/P/A	24.20	98692.00	221
ypr	-16.21	7.20	-0.15
